random_id,participant_id,trial_type,trial_index,trial_number,time_elapsed,rt,stimulus,response,question_order,correct_key,correct,object_num,angle,correct_response,correct_response_key,age,year,major,minor,gender,about,difficulties,trial_kind
p3xfr19ms7z,goose,image-keyboard-response,146,59,436650,2921,stimuli/41_150_R.jpg,f,NA,NA,TRUE,41,150,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,148,60,440521,3467,stimuli/6_150.jpg,j,NA,NA,TRUE,6,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,150,61,442332,1409,stimuli/9_0_R.jpg,f,NA,NA,TRUE,9,0,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,152,62,443893,1159,stimuli/24_50_R.jpg,f,NA,NA,TRUE,24,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,154,63,445738,1443,stimuli/23_150.jpg,j,NA,NA,TRUE,23,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,156,64,448272,2132,stimuli/24_150.jpg,j,NA,NA,TRUE,24,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,158,65,450067,1391,stimuli/47_100.jpg,j,NA,NA,TRUE,47,100,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,160,66,451835,1366,stimuli/44_50_R.jpg,j,NA,NA,FALSE,44,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,162,67,454805,1563,stimuli/9_50.jpg,j,NA,NA,TRUE,9,50,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,164,68,456985,1776,stimuli/17_150_R.jpg,f,NA,NA,TRUE,17,150,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,166,69,458632,1245,stimuli/1_100.jpg,j,NA,NA,TRUE,1,100,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,168,70,460232,1197,stimuli/7_0_R.jpg,f,NA,NA,TRUE,7,0,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,170,71,462031,1397,stimuli/1_50_R.jpg,f,NA,NA,TRUE,1,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,172,72,464766,2332,stimuli/13_100_R.jpg,f,NA,NA,TRUE,13,100,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,174,73,466578,1409,stimuli/4_150.jpg,j,NA,NA,TRUE,4,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,176,74,472817,5836,stimuli/33_150_R.jpg,j,NA,NA,FALSE,33,150,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,178,75,475652,1427,stimuli/37_50_R.jpg,f,NA,NA,TRUE,37,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,180,76,477360,1305,stimuli/28_50_R.jpg,f,NA,NA,TRUE,28,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,182,77,485266,NA,stimuli/37_150.jpg,null,NA,NA,FALSE,37,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,184,78,488137,1457,stimuli/29_0.jpg,j,NA,NA,TRUE,29,0,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,186,79,490032,1491,stimuli/16_100_R.jpg,f,NA,NA,TRUE,16,100,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,188,80,491372,936,stimuli/13_0.jpg,j,NA,NA,TRUE,13,0,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,190,81,494283,2507,stimuli/31_150.jpg,j,NA,NA,TRUE,31,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,192,82,495722,1038,stimuli/4_100.jpg,j,NA,NA,TRUE,4,100,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,194,83,497725,1599,stimuli/22_0_R.jpg,f,NA,NA,TRUE,22,0,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,196,84,503209,5081,stimuli/37_100_R.jpg,f,NA,NA,TRUE,37,100,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,198,85,507671,4059,stimuli/9_150_R.jpg,f,NA,NA,TRUE,9,150,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,200,86,509104,1030,stimuli/34_0.jpg,j,NA,NA,TRUE,34,0,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,202,87,510373,867,stimuli/42_0.jpg,j,NA,NA,TRUE,42,0,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,204,88,512344,1568,stimuli/39_50_R.jpg,f,NA,NA,TRUE,39,50,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,206,89,515002,2254,stimuli/23_100.jpg,j,NA,NA,TRUE,23,100,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,208,90,516671,1266,stimuli/29_0_R.jpg,f,NA,NA,TRUE,29,0,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,210,91,519272,2199,stimuli/17_100.jpg,j,NA,NA,TRUE,17,100,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,212,92,521948,2273,stimuli/27_0_R.jpg,f,NA,NA,TRUE,27,0,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,214,93,523347,995,stimuli/21_0.jpg,j,NA,NA,TRUE,21,0,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,216,94,525481,1732,stimuli/46_150.jpg,j,NA,NA,TRUE,46,150,same,j,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,218,95,528252,2368,stimuli/15_150_R.jpg,f,NA,NA,TRUE,15,150,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p3xfr19ms7z,goose,image-keyboard-response,220,96,530520,1866,stimuli/6_100_R.jpg,f,NA,NA,TRUE,6,100,different,f,22,4th year,Cognitive Behavioral Neuroscience,biology,Man,mental rotation,no,experimental
p41m316dkys,goldfish,html-keyboard-response,9,1,103688,4547,"<img src=""stimuli/1_50.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,11,2,107814,2870,"<img src=""stimuli/2_100.jpg"">",j,NA,f,FALSE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,13,3,112265,3195,"<img src=""stimuli/1_0_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,15,4,115714,2193,"<img src=""stimuli/2_150_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,17,5,120030,3061,"<img src=""stimuli/1_150.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,19,6,125583,4298,"<img src=""stimuli/2_50_R.jpg"">",j,NA,j,TRUE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,21,7,128230,1393,"<img src=""stimuli/2_0.jpg"">",f,NA,f,TRUE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,html-keyboard-response,23,8,133196,3711,"<img src=""stimuli/1_100_R.jpg"">",f,NA,j,FALSE,NA,NA,NA,NA,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,practice
p41m316dkys,goldfish,image-keyboard-response,26,1,146923,5611,stimuli/20_100_R.jpg,j,NA,NA,TRUE,20,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,28,2,153096,5814,stimuli/16_150_R.jpg,j,NA,NA,TRUE,16,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,30,3,155191,1736,stimuli/24_50.jpg,f,NA,NA,TRUE,24,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,32,4,158296,2746,stimuli/39_0_R.jpg,j,NA,NA,TRUE,39,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,34,5,165541,6887,stimuli/10_150_R.jpg,j,NA,NA,TRUE,10,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,36,6,171305,5405,stimuli/26_150.jpg,f,NA,NA,TRUE,26,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,38,7,174354,2690,stimuli/30_150.jpg,f,NA,NA,TRUE,30,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,40,8,178061,3348,stimuli/33_100.jpg,f,NA,NA,TRUE,33,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,42,9,181529,3109,stimuli/22_0_R.jpg,j,NA,NA,TRUE,22,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,44,10,186172,4285,stimuli/8_50_R.jpg,j,NA,NA,TRUE,8,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,46,11,187487,957,stimuli/6_0.jpg,f,NA,NA,TRUE,6,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,48,12,190370,2525,stimuli/31_0_R.jpg,j,NA,NA,TRUE,31,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,50,13,192873,2144,stimuli/26_0_R.jpg,j,NA,NA,TRUE,26,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,52,14,196443,3211,stimuli/11_150_R.jpg,j,NA,NA,TRUE,11,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,54,15,202223,5422,stimuli/17_100.jpg,f,NA,NA,TRUE,17,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,56,16,206873,4291,stimuli/48_100.jpg,f,NA,NA,TRUE,48,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,58,17,210948,3716,stimuli/6_0_R.jpg,j,NA,NA,TRUE,6,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,60,18,213875,2569,stimuli/10_100_R.jpg,j,NA,NA,TRUE,10,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,62,19,216200,1966,stimuli/17_0.jpg,f,NA,NA,TRUE,17,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,64,20,218013,1455,stimuli/28_50_R.jpg,j,NA,NA,TRUE,28,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,66,21,223128,4757,stimuli/23_50.jpg,f,NA,NA,TRUE,23,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,68,22,229867,6380,stimuli/18_100_R.jpg,j,NA,NA,TRUE,18,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,70,23,236565,6339,stimuli/24_100.jpg,f,NA,NA,TRUE,24,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,72,24,240864,3941,stimuli/45_150.jpg,f,NA,NA,TRUE,45,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,74,25,244299,3076,stimuli/23_100_R.jpg,j,NA,NA,TRUE,23,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,76,26,249621,4962,stimuli/7_50.jpg,f,NA,NA,TRUE,7,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,78,27,252626,2646,stimuli/16_150.jpg,f,NA,NA,TRUE,16,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,80,28,254957,1972,stimuli/10_0_R.jpg,j,NA,NA,TRUE,10,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,82,29,257318,2002,stimuli/37_50_R.jpg,f,NA,NA,FALSE,37,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,84,30,260759,2080,stimuli/32_0.jpg,f,NA,NA,TRUE,32,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,86,31,264389,3270,stimuli/13_150_R.jpg,j,NA,NA,TRUE,13,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,88,32,268270,3523,stimuli/47_50.jpg,f,NA,NA,TRUE,47,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,90,33,271242,2613,stimuli/19_100_R.jpg,j,NA,NA,TRUE,19,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,92,34,277315,5715,stimuli/9_100.jpg,f,NA,NA,TRUE,9,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,94,35,280502,2829,stimuli/29_0_R.jpg,j,NA,NA,TRUE,29,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,96,36,285661,4801,stimuli/28_150.jpg,f,NA,NA,TRUE,28,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,98,37,290502,4482,stimuli/44_150_R.jpg,f,NA,NA,FALSE,44,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,100,38,293961,2098,stimuli/27_0.jpg,f,NA,NA,TRUE,27,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,102,39,295298,979,stimuli/8_0.jpg,f,NA,NA,TRUE,8,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,104,40,296908,1251,stimuli/1_50_R.jpg,j,NA,NA,TRUE,1,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,106,41,299905,2638,stimuli/32_50_R.jpg,j,NA,NA,TRUE,32,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,108,42,301292,1029,stimuli/28_0.jpg,f,NA,NA,TRUE,28,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,110,43,305957,4307,stimuli/5_50_R.jpg,j,NA,NA,TRUE,5,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,112,44,313108,6792,stimuli/33_100_R.jpg,j,NA,NA,TRUE,33,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,114,45,318606,5140,stimuli/46_100.jpg,f,NA,NA,TRUE,46,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,116,46,324521,5556,stimuli/12_100.jpg,f,NA,NA,TRUE,12,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,118,47,326104,1224,stimuli/15_0_R.jpg,j,NA,NA,TRUE,15,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,120,48,327562,1099,stimuli/16_50_R.jpg,j,NA,NA,TRUE,16,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,123,49,350783,1924,stimuli/14_50_R.jpg,j,NA,NA,TRUE,14,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,125,50,356441,5389,stimuli/38_150.jpg,f,NA,NA,TRUE,38,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,127,51,361984,5273,stimuli/25_150.jpg,f,NA,NA,TRUE,25,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,129,52,367436,5184,stimuli/19_150_R.jpg,f,NA,NA,FALSE,19,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,131,53,374579,5871,stimuli/38_100.jpg,f,NA,NA,TRUE,38,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,133,54,378075,3227,stimuli/13_50.jpg,f,NA,NA,TRUE,13,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,135,55,380517,2174,stimuli/8_100.jpg,f,NA,NA,TRUE,8,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,137,56,388287,NA,stimuli/11_50_R.jpg,null,NA,NA,FALSE,11,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,139,57,393986,4427,stimuli/43_50.jpg,f,NA,NA,TRUE,43,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,141,58,398185,3930,stimuli/21_50.jpg,f,NA,NA,TRUE,21,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,143,59,401278,2818,stimuli/5_150_R.jpg,j,NA,NA,TRUE,5,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,145,60,404615,3069,stimuli/4_150.jpg,f,NA,NA,TRUE,4,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,147,61,408485,3602,stimuli/31_150_R.jpg,f,NA,NA,FALSE,31,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,149,62,414047,4291,stimuli/12_150_R.jpg,f,NA,NA,FALSE,12,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,151,63,419562,4244,stimuli/47_100_R.jpg,j,NA,NA,TRUE,47,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,153,64,424587,4756,stimuli/23_100.jpg,f,NA,NA,TRUE,23,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,155,65,428012,3157,stimuli/14_150_R.jpg,f,NA,NA,FALSE,14,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,157,66,431433,2149,stimuli/29_50.jpg,f,NA,NA,TRUE,29,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,159,67,436532,4830,stimuli/12_100_R.jpg,j,NA,NA,TRUE,12,100,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,161,68,438109,1308,stimuli/10_0.jpg,f,NA,NA,TRUE,10,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,163,69,445828,7451,stimuli/37_150_R.jpg,j,NA,NA,TRUE,37,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,165,70,453599,NA,stimuli/10_50_R.jpg,null,NA,NA,FALSE,10,50,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,167,71,460960,6091,stimuli/45_100.jpg,f,NA,NA,TRUE,45,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,169,72,462246,1017,stimuli/25_0.jpg,f,NA,NA,TRUE,25,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,171,73,466784,4270,stimuli/21_150_R.jpg,f,NA,NA,FALSE,21,150,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,173,74,475557,NA,stimuli/43_100.jpg,null,NA,NA,FALSE,43,100,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,175,75,478787,1960,stimuli/8_0_R.jpg,j,NA,NA,TRUE,8,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,177,76,481269,2214,stimuli/42_150.jpg,f,NA,NA,TRUE,42,150,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,179,77,483394,1855,stimuli/45_0_R.jpg,j,NA,NA,TRUE,45,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,181,78,486102,2439,stimuli/22_50.jpg,f,NA,NA,TRUE,22,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,183,79,487242,873,stimuli/1_0.jpg,f,NA,NA,TRUE,1,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,185,80,488689,1177,stimuli/41_0_R.jpg,j,NA,NA,TRUE,41,0,different,j,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,187,81,491196,2239,stimuli/31_50.jpg,f,NA,NA,TRUE,31,50,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
p41m316dkys,goldfish,image-keyboard-response,189,82,492269,805,stimuli/22_0.jpg,f,NA,NA,TRUE,22,0,same,f,21,4th year,Cognitive Behavioral Neuroscience,,Man,Mental Rotation,,experimental
